files_modified_per_sec,files_created,files_deleted,rename_operations,read_operations,write_operations,entropy,cpu_usage,memory_usage,disk_io,extension_changes,directories_accessed,encryption_ratio,label
5.078861874358886,33.0,29.0,32.0,171.0,191.0,6.9920486255697485,87.82343435587018,90.6030145947432,51173.8679156138,18.0,58.0,0.7482671930234973,1
0.0027718816832983228,2.0,2.0,0.0,60.0,8.0,2.726154066260424,29.241743496437152,29.583508065526843,3037.053362599164,0.0,7.0,0.0037215147038811344,0
6.930084330995761,40.0,29.0,19.0,207.0,202.0,7.723010468617373,83.53511671281261,76.49384166163296,30822.252554985924,11.0,56.0,0.590720134871965,1
10.688107148594561,27.0,34.0,20.0,180.0,172.0,7.305118029559503,96.6978187370602,83.90793292076407,17690.814044767634,14.0,54.0,0.7267516056760872,1
2.833030563378705,34.0,28.0,29.0,197.0,180.0,7.11991567552703,81.01709254276861,90.56816903273227,2686.6812988694883,18.0,54.0,0.6138966257439139,1
0.16879671597725707,2.0,0.0,0.0,42.0,4.0,2.4571290940790638,20.375701503289083,35.463727048048,1416.6648245411066,0.0,1.0,0.07674430865201426,0
0.6301150339787386,31.0,25.0,13.0,205.0,180.0,7.263772668831285,47.89878231000762,74.56377598618143,2658.1363363643977,13.0,60.0,0.9051061727793107,1
0.15204729090274188,2.0,1.0,1.0,45.0,3.0,5.09583729404092,8.521615578326339,60.75468732965838,91.88899396456823,0.0,5.0,0.03839458633316974,0
7.696478039487262,26.0,31.0,19.0,184.0,184.0,7.746981798161915,66.48211727583862,58.67628471603192,7302.889067753031,17.0,50.0,0.8849930744314448,1
4.55374970171381,30.0,23.0,27.0,193.0,175.0,7.252993181735598,67.26986204995481,65.45886976027963,42975.081608360924,15.0,64.0,0.9446594461838764,1
52.458341209627804,34.0,28.0,19.0,199.0,177.0,7.004287108599216,61.110657769228766,81.152814898314,53581.77221625095,16.0,61.0,0.9659285108323936,1
0.0979877763031108,1.0,1.0,0.0,47.0,5.0,5.7290461589740325,17.983689597814106,34.075526821997094,3784.986705262486,0.0,5.0,0.0553906408662357,0
0.8762735127794056,1.0,1.0,1.0,63.0,1.0,5.912414531218332,0.0,42.74293175812393,3690.5125099575084,0.0,6.0,0.07077108943081999,0
0.6184339299346778,0.0,0.0,0.0,48.0,5.0,5.968106268066198,16.319109382529245,12.330486926035675,1616.8358435674008,0.0,5.0,0.0869112890710555,0
7.150976424628755,31.0,26.0,16.0,207.0,183.0,7.169513471097392,63.54143939048575,75.93943639068908,78408.92051137821,20.0,42.0,0.8551714957110452,1
5.818981046173671,27.0,26.0,17.0,203.0,183.0,8.0,73.47991062661916,75.14362836893864,93396.09289910123,17.0,52.0,0.6797597195088991,1
7.264044313336827,28.0,24.0,28.0,223.0,196.0,7.334020335352853,96.77528035105942,55.68188471849692,71169.57423822244,19.0,42.0,0.8837548607741715,1
0.3535661508424596,1.0,0.0,0.0,57.0,8.0,3.3333064608100034,13.818477317181705,12.634964465891748,3509.9435514567986,0.0,2.0,0.014430586308619533,0
7.208680877274982,19.0,34.0,28.0,199.0,171.0,6.951215600813038,95.53947866231078,66.85821179689354,61324.04239820095,16.0,58.0,0.6139396768490433,1
1.3803603934185973,3.0,2.0,1.0,43.0,7.0,4.753976158856161,29.71154379851911,19.234730828707548,2128.8532661144413,0.0,10.0,0.028053686205689803,0
2.9846524405674333,34.0,23.0,21.0,198.0,186.0,7.269009087340261,57.61882881321875,60.93166683908753,45751.30597897706,12.0,53.0,0.7162310144401406,1
0.23437747832147193,36.0,23.0,23.0,189.0,180.0,7.17648571500413,71.3106500800951,76.56630858394287,48963.235280880726,14.0,54.0,0.8810493842870626,1
0.20582832437905502,1.0,0.0,0.0,40.0,8.0,6.254389360272837,12.60473440339415,54.008449363718356,1298.3431862215696,0.0,3.0,0.018956066327811747,0
0.04438332403178368,3.0,0.0,0.0,53.0,7.0,4.301597013615461,37.05970978277782,59.3511657871864,1368.6484799272123,0.0,8.0,0.010783642110826618,0
0.024031283565052908,2.0,1.0,1.0,42.0,4.0,5.811212728758083,24.397855131384425,28.713006535433166,2153.698875323873,0.0,6.0,0.12374934406487242,0
36.8007323769178,28.0,27.0,21.0,193.0,158.0,7.178513077146221,53.24278372607627,43.64690574116443,44992.289627891965,13.0,57.0,0.776481510858962,1
0.12956358505448512,3.0,0.0,1.0,49.0,6.0,3.3623720086595545,31.3381339009708,12.036951008002717,251.77654877023625,0.0,0.0,0.020773280042748095,0
6.644110802786288,31.0,25.0,25.0,184.0,173.0,7.149292379094636,71.4929810197821,80.25639886214691,194.653081526121,22.0,39.0,0.8132838723426674,1
0.5423302926345187,4.0,3.0,0.0,48.0,5.0,7.882242876235164,13.176772214316863,37.32343079648779,794.6104660002306,0.0,2.0,0.07834978943228321,0
0.28636368854384414,2.0,1.0,0.0,57.0,3.0,4.387080227825328,11.117427609870386,48.33718878224814,8587.37566479058,0.0,11.0,0.12457334769557211,0
0.17259586884852937,3.0,0.0,0.0,62.0,6.0,3.514632655911929,23.25265204176175,24.32532715271396,2920.5084782747135,0.0,6.0,0.06530913470976722,0
0.0752978921600115,2.0,1.0,0.0,47.0,2.0,4.871067331669543,32.352537377949076,21.625410197712476,4184.008273158977,0.0,7.0,0.010072120961753687,0
1.3220748372154978,28.0,26.0,24.0,192.0,183.0,8.0,73.80885863460259,85.14026247105997,56006.315985062916,12.0,63.0,0.9343156850378362,1
0.035607906417085375,2.0,2.0,0.0,50.0,7.0,2.363417114995816,21.28609036161885,30.76995876004181,4261.64359579346,0.0,1.0,0.030902680904179775,0
8.951495228767334,34.0,29.0,26.0,218.0,193.0,7.2936037341972995,51.448886072859196,79.1404634785062,43773.15318080749,15.0,51.0,0.8192296018023397,1
1.4084477766376429,25.0,23.0,22.0,197.0,192.0,7.443372834901009,44.92818313088081,68.8973810164638,10108.301750440445,19.0,60.0,0.6494319375925458,1
4.939989573330928,30.0,20.0,21.0,227.0,185.0,7.9756848329499155,45.92838751620373,73.65011141545257,49573.16919399884,14.0,48.0,0.9017544468736813,1
0.08947640397868166,0.0,2.0,0.0,56.0,7.0,2.702360192763245,4.443671461696786,47.075311921367955,3324.509262244122,0.0,6.0,0.06230989931883455,0
13.678994122156332,33.0,18.0,22.0,216.0,189.0,6.893026110704488,84.58429708140662,70.483058522523,65495.65264689291,17.0,49.0,0.6466001769123078,1
1.4476235345048332,30.0,17.0,17.0,202.0,185.0,7.280797106151686,72.80192120608923,75.0278416066024,34944.75390735934,17.0,46.0,0.8785969083162186,1
3.58114555067882,36.0,27.0,22.0,210.0,154.0,6.921871857646593,53.5924328949299,66.75487285023776,28544.895927700447,15.0,52.0,0.9398877277422183,1
0.0077929661826043415,5.0,0.0,0.0,44.0,4.0,2.847832846576918,18.206608805666303,43.21319135074545,1142.9693768338436,0.0,3.0,0.09514621739435938,0
0.7964234971320396,33.0,25.0,18.0,191.0,171.0,6.93499238824166,65.79402640270045,78.39202152581385,25226.49425318107,14.0,58.0,0.8991489283560201,1
0.18528880300961373,2.0,0.0,1.0,59.0,7.0,4.70810674590511,7.915255047483786,38.80369409610801,270.1720007388713,1.0,3.0,0.1103730775773632,0
0.17226315124233937,4.0,0.0,0.0,56.0,5.0,5.469036033175824,28.871342791547473,10.635677919917239,5288.032435350738,0.0,1.0,0.13280892049198437,0
0.06020369662489901,1.0,3.0,0.0,40.0,1.0,4.675893751958647,18.515711235493523,24.49938536835975,4083.529134770297,0.0,3.0,0.02070933412949801,0
0.47919218700958854,4.0,0.0,1.0,53.0,1.0,4.729593369282579,36.64435555508354,38.33821628330647,2201.0847865643946,0.0,3.0,0.008321678324986315,0
1.4398853007933796,26.0,24.0,22.0,198.0,162.0,7.16473041980212,67.04234382665342,67.26900271328252,144945.60890312458,18.0,50.0,0.7178738683991012,1
10.143355402823492,29.0,26.0,17.0,214.0,174.0,7.017251090478887,78.96322966936977,70.98435710397415,37130.24176846807,9.0,44.0,0.9427527394545175,1
0.27572464608817937,4.0,1.0,0.0,41.0,5.0,4.013794877562465,19.05079760569144,31.744348605740875,41.07471058240539,1.0,8.0,0.023024231595924052,0
0.08358585492343418,2.0,1.0,0.0,50.0,2.0,5.0148421928734495,21.70483169196242,25.387286504187774,4363.334978233411,0.0,4.0,0.04133029683341372,0
6.529737164259323,34.0,29.0,26.0,198.0,174.0,8.0,77.86509308740419,67.25129626357169,64842.87022290787,12.0,59.0,0.8171707780070253,1
27.895051407527333,19.0,26.0,25.0,160.0,171.0,8.0,53.75876498361008,58.55847384083255,1168.1186605399623,15.0,45.0,0.6698305223933574,1
0.6078094866580549,0.0,0.0,1.0,50.0,1.0,3.3196952433627716,16.131829770069643,25.59913143662677,70.21777921125565,0.0,3.0,0.15459190412236248,0
0.4493863510030761,5.0,2.0,0.0,46.0,7.0,6.111235757925508,3.8050764768280736,24.178391037403276,1684.4246450947633,1.0,5.0,0.04693835267556729,0
0.27077281426179656,2.0,2.0,1.0,44.0,5.0,4.537483430441514,17.494597403056407,64.86398855553406,3865.3431393800015,1.0,4.0,0.026546914304065843,0
2.540377573225896,37.0,28.0,15.0,189.0,190.0,7.1059423232225605,61.743219611709065,77.7401705695003,40429.86287001441,18.0,41.0,0.9694804443490774,1
0.17964804821995933,2.0,1.0,0.0,54.0,5.0,5.89992212702094,12.55122756262605,18.239400095434995,1340.3215389350607,0.0,4.0,0.037193658054285934,0
0.35669295060934325,4.0,1.0,0.0,50.0,5.0,4.935320380353004,26.171836136035296,14.746749090797053,996.909633017966,0.0,5.0,0.10045328573203191,0
0.7793628639162352,0.0,2.0,0.0,57.0,5.0,4.801297078306563,26.1029677833779,24.8287669942721,1480.0544919607455,0.0,4.0,0.0050737626933989866,0
4.836348983308881,29.0,27.0,18.0,208.0,188.0,6.9346783623447275,91.82878706197546,79.1840075297277,47768.875975012415,13.0,47.0,0.9238794768978448,1
0.35786122215778743,4.0,1.0,0.0,52.0,6.0,6.108283158597084,19.54574085213455,43.81820454931025,3036.79422876905,0.0,3.0,0.03381770970915731,0
8.036254758540183,41.0,29.0,20.0,226.0,189.0,7.653782288512151,73.24858862500672,66.71046215082931,27470.001241532864,18.0,52.0,0.8932540507598479,1
1.031296500851203,0.0,3.0,0.0,49.0,7.0,4.434546379720779,14.896999650766972,42.89775000629329,5938.661254077422,0.0,7.0,0.0545212174758338,0
7.990929913927825,28.0,27.0,16.0,182.0,194.0,7.408409673168947,82.50923476887364,85.98831927598125,39861.536713299014,13.0,45.0,0.7720282116427047,1
28.886002645666434,25.0,23.0,16.0,195.0,176.0,7.246008908370047,74.58805994414273,85.92458745866107,160788.22296060162,8.0,65.0,0.7849047932664237,1
1.2944253253600135,4.0,1.0,0.0,48.0,4.0,4.589986439726926,15.018391172241936,11.658506345990748,3406.0017025008938,0.0,4.0,0.029553469607574913,0
29.27352609659332,34.0,31.0,23.0,200.0,164.0,6.886713504674181,58.222421712328156,56.82607669574359,5122.753388775976,17.0,73.0,0.8093080128368648,1
0.1252565699993108,23.0,20.0,18.0,193.0,174.0,6.6269993702248335,75.26828676963517,63.6247788147187,64218.60957250169,22.0,43.0,0.8695804764162722,1
0.15367369784370669,1.0,0.0,2.0,51.0,2.0,4.08008567768476,29.99108745371015,45.477534746688754,413.63051101067686,0.0,4.0,0.0076583361748332164,0
0.28265580387505407,0.0,1.0,0.0,51.0,4.0,4.327183621366655,26.83667861228558,11.826499356280806,335.64121206571883,0.0,7.0,0.0020969179798517616,0
0.02878377089130412,2.0,1.0,2.0,40.0,5.0,4.504687247371701,22.285634161140422,52.69645072697851,1184.5099163574012,0.0,3.0,0.027699721561797022,0
0.08514814726197491,4.0,3.0,2.0,47.0,6.0,5.396699489257067,36.56199105651475,42.490629057873335,578.2813569050741,1.0,8.0,0.002038814238863942,0
6.578790280323243,35.0,26.0,14.0,192.0,155.0,7.009335614169409,57.32022709747616,62.72297834281658,83010.2859769697,9.0,44.0,0.9296051253537745,1
0.5130906644123188,1.0,2.0,0.0,58.0,4.0,3.3922941012229213,35.82384028391577,45.279912563024006,1868.7832395789276,0.0,1.0,0.09406796002477644,0
0.020179179263791272,2.0,1.0,0.0,57.0,6.0,4.143237060651498,22.417496755471614,35.181818346381746,52.10672591021002,0.0,1.0,0.07357615594712337,0
0.26266613316086057,0.0,2.0,0.0,52.0,2.0,3.4788402443664657,32.717090927207664,67.71617868236183,1165.8104028663217,0.0,4.0,0.03548834343671113,0
17.908241600410232,27.0,22.0,18.0,207.0,195.0,7.2071791558487845,59.154123570883,72.9801756472869,53079.56586768085,16.0,45.0,0.7651432842036998,1
11.261719765810305,33.0,26.0,22.0,192.0,180.0,7.363903276338819,68.99323460158811,61.97600327074856,42340.59193064081,11.0,45.0,0.5944340029624499,1
0.11604308810021897,3.0,1.0,1.0,42.0,7.0,4.391259636976064,21.254445192762578,39.60946326907941,882.4287268888637,0.0,5.0,0.03685187289602481,0
2.336451342921453,29.0,31.0,24.0,199.0,170.0,7.701342049171837,74.8336649020846,74.06600193722491,48307.09329315948,16.0,55.0,0.7858116537460645,1
0.2997690241171574,1.0,0.0,0.0,42.0,7.0,4.129931347760225,24.493423099519994,62.23779235528016,6638.110340895749,0.0,5.0,0.19364128974458808,0
0.8921063380520792,3.0,1.0,1.0,53.0,7.0,3.8833290885979634,18.145187542684564,33.712244224468975,1769.7310742883255,0.0,5.0,0.004845528203562815,0
0.08949821101844667,4.0,0.0,1.0,41.0,7.0,6.28868966624978,28.171261395614117,18.755052382920166,409.17591054982205,0.0,3.0,0.029047117542448212,0
1.322869766185064,22.0,29.0,25.0,192.0,166.0,7.042308958088308,70.97233302712841,78.8930141056204,47898.16274055301,18.0,43.0,0.8693343061621964,1
3.0352052101848614,29.0,30.0,22.0,172.0,171.0,8.0,87.38579637758335,53.521782712720395,57142.13297419597,15.0,51.0,0.8120911094990573,1
10.221591803458628,25.0,15.0,17.0,198.0,196.0,7.268491714865233,57.53241118953212,73.54755717722632,138203.7190629666,10.0,45.0,0.9100244777167422,1
0.2735591341376283,3.0,2.0,0.0,52.0,6.0,5.305783830224868,12.906378426868327,26.409119796609343,3040.87489995774,0.0,1.0,0.05391669148182454,0
4.933187873396123,24.0,33.0,17.0,195.0,169.0,6.5792393036985946,69.77141849781012,66.5789933114387,45220.29263794624,13.0,49.0,0.8544795805390558,1
0.018608053044965264,2.0,1.0,1.0,60.0,8.0,3.9615524047532737,5.674276762934467,17.51308612974958,1521.539238546743,0.0,3.0,0.01266083438754028,0
0.44210761316701086,0.0,2.0,0.0,50.0,6.0,3.985411018943558,42.47742907516432,54.36051913306032,2253.3369616470773,0.0,8.0,0.008354254216532948,0
13.272366965472157,37.0,22.0,24.0,209.0,175.0,6.986104336303495,83.87661519079994,57.892661913394406,62356.96745991296,21.0,43.0,0.888753358907359,1
0.0599867429102393,5.0,0.0,0.0,58.0,4.0,5.3641486658962165,21.574313431865402,37.528926289326115,18.73852148349721,0.0,3.0,0.02480813991030425,0
0.3015412583824651,0.0,1.0,0.0,54.0,4.0,3.5513337761566,26.008946882910976,48.773091897799205,1811.7490113073234,0.0,2.0,0.0048422237872272665,0
0.0571207300988661,4.0,0.0,1.0,55.0,3.0,6.2860363190992725,25.10482759827689,60.29879315547623,811.2962345233597,1.0,3.0,0.1243704892757022,0
4.220273424377745,28.0,24.0,19.0,214.0,165.0,7.21154301800965,75.72324910435373,62.88977326793869,57781.17285949845,13.0,48.0,0.7971939096056162,1
0.00581365183993389,1.0,2.0,0.0,47.0,8.0,4.560397345910972,25.969809306267067,40.35180714608314,1659.4195654347363,0.0,1.0,0.05768989557548125,0
10.36931830102022,31.0,23.0,16.0,189.0,179.0,6.968862179178787,78.79701625082139,67.0180198739678,6264.056646427799,15.0,42.0,0.8635566168102774,1
0.2832381194128591,4.0,0.0,0.0,56.0,3.0,3.026088003671841,32.54463683591672,18.274536709729535,1935.979338084883,0.0,6.0,0.1508352400044545,0
5.334090585445026,25.0,20.0,20.0,182.0,172.0,6.871732203465391,75.05183632008455,76.76479053213004,65368.24971473578,15.0,45.0,0.8247698177150887,1
0.5949698020909082,34.0,24.0,16.0,190.0,197.0,7.599747429517915,45.37843655579542,75.59173497769955,12022.956962629343,21.0,56.0,0.8355957341258288,1
12.333373389780625,28.0,31.0,13.0,203.0,185.0,7.496127251668288,96.62114412886746,69.79600403101706,15788.865915780856,16.0,48.0,0.9033551659561886,1
0.1614354079322926,4.0,2.0,0.0,63.0,2.0,2.5077652084653828,5.7454091540902485,4.295732651908992,3223.522430565473,0.0,5.0,0.06448743620222054,0
4.46818285099324,35.0,24.0,25.0,193.0,162.0,6.637387669730002,42.02112394398113,78.43337793061254,16700.886415868114,17.0,50.0,0.6726129689727822,1
0.03981856255083167,0.0,0.0,0.0,58.0,5.0,5.270902388962544,18.76837050672513,33.80025269017002,3029.367347554554,0.0,7.0,0.004898269171388278,0
1.0662531116584535,3.0,1.0,0.0,35.0,6.0,4.794319249035365,19.43817692623336,36.42508648907366,3527.977799585254,0.0,2.0,0.05746603460596355,0
38.96240467642085,26.0,31.0,22.0,225.0,181.0,6.978503574178573,75.98374793324635,89.61186594265307,21678.389761510418,19.0,45.0,0.8420348566230634,1
41.34716343685547,28.0,25.0,22.0,189.0,185.0,6.45189227699449,95.71514640466535,66.60119665620995,5882.755722682678,14.0,46.0,0.5798416951643649,1
8.708556513648304,24.0,20.0,23.0,189.0,189.0,6.61513469275384,76.50379151445611,77.96418770294846,100046.03789957329,13.0,53.0,0.7039962086083096,1
0.6418248692870798,31.0,28.0,22.0,178.0,192.0,7.2653091445197004,74.93380642390157,76.07815262436442,4301.345566314086,19.0,46.0,0.4836831187481714,1
0.06729340312267738,3.0,0.0,2.0,60.0,6.0,3.4908911786344774,13.934332737607377,27.07702642163605,482.9581950784448,0.0,6.0,0.019740705491831673,0
5.127279740914418,24.0,25.0,14.0,197.0,177.0,8.0,62.795610589299294,65.62475244122744,43496.23769479778,16.0,47.0,0.9434396300393321,1
1.2815445737075375,28.0,32.0,22.0,188.0,179.0,6.505217542990946,89.98455189828536,89.83639639711562,48744.01182668986,13.0,56.0,0.8810329464591982,1
2.6696813022341512,31.0,25.0,22.0,194.0,160.0,7.2509136035662864,87.19045200282746,60.43162832028224,125600.93643391605,15.0,52.0,0.8820513051679679,1
0.012518163815269592,3.0,1.0,0.0,47.0,3.0,3.910244520202185,19.793587866037893,52.43782174773287,2892.317497271854,0.0,3.0,0.11124433970869609,0
0.09025581120654788,2.0,2.0,1.0,46.0,5.0,4.365709068020161,18.471672501296805,37.04924655144937,732.9905922162717,0.0,6.0,0.07695384828566378,0
16.801604378097103,31.0,30.0,25.0,182.0,204.0,6.889270815478707,77.9680696161917,64.88497553663301,49152.526390938845,16.0,47.0,0.920853254649854,1
0.6073003700929532,4.0,1.0,0.0,67.0,3.0,4.066751900261984,21.111718107043316,35.67481765364151,913.560351029292,1.0,5.0,0.09113650530598774,0
0.26963835725607566,4.0,0.0,1.0,58.0,7.0,3.931841404996288,14.898967801528322,46.4061575283891,1211.070414787867,0.0,1.0,0.032713009906431174,0
0.07126708068708895,2.0,2.0,1.0,61.0,7.0,4.225540259608948,11.95727683272127,34.78664906289689,1218.1527660059862,0.0,4.0,0.022142917347935467,0
0.2111122469270263,1.0,0.0,0.0,55.0,4.0,5.785092823747467,9.657181861780057,37.218179133352805,2082.475968809594,0.0,8.0,0.0317379190581404,0
0.182452578587886,5.0,3.0,1.0,40.0,3.0,3.6594393309391147,30.301398560825817,21.594238208625057,246.72000845780104,0.0,7.0,0.07503164698528977,0
12.929358632465858,28.0,27.0,21.0,170.0,176.0,6.945904788834242,83.75235252490151,69.16437617817779,3154.0390435203144,22.0,51.0,0.9182493628648463,1
0.39528233373914207,0.0,2.0,0.0,55.0,4.0,3.33137131714298,1.17054145305962,31.003046596157265,4364.472801421478,0.0,7.0,0.0368237378660458,0
0.4770075831458023,29.0,21.0,16.0,211.0,188.0,8.0,46.582887153511805,67.20358431244814,78608.54106467185,20.0,53.0,0.8671382894151826,1
7.825679891611866,37.0,19.0,17.0,186.0,178.0,6.905331337867741,90.8217337323925,59.55438102139639,118354.2445573864,12.0,40.0,0.6569508430765376,1
0.10595365500048616,2.0,0.0,0.0,48.0,8.0,4.115631325371707,7.504766987327443,41.27621211253372,3757.279338433152,0.0,5.0,0.0038480070083902274,0
13.306766275024483,33.0,24.0,20.0,180.0,175.0,7.002595391671589,89.0377073815812,75.27418625080013,4554.158465680658,14.0,42.0,0.7206003578616116,1
0.4972123521779137,2.0,1.0,1.0,50.0,9.0,3.753676859029537,20.552324985130436,30.674764103723394,6464.470190373112,1.0,6.0,0.018177512332290268,0
6.204635989173109,28.0,24.0,18.0,185.0,163.0,7.760110786625137,94.00256680175579,49.39560869823272,41794.42691674345,13.0,47.0,0.8498788894580362,1
8.336002299570882,23.0,24.0,23.0,213.0,186.0,7.230178380278163,84.69063046777529,67.10840647279691,15099.545077510867,15.0,52.0,0.8223473204902572,1
1.720979141686626,16.0,28.0,16.0,185.0,173.0,6.297468232729584,88.50554404340755,53.70363678840563,73090.58534077603,24.0,41.0,0.9111226140000901,1
0.6514084976172809,4.0,0.0,0.0,51.0,2.0,3.862742505397408,19.175532947329543,24.665490307903454,1987.4313865040556,0.0,2.0,0.020187360189212775,0
4.209951315308006,31.0,24.0,19.0,207.0,158.0,7.718684447101364,68.06129911262985,100.0,69874.9733934965,11.0,44.0,0.8953278354159654,1
1.1301229863705733,21.0,23.0,24.0,208.0,168.0,7.88034934628334,61.869992914245664,66.3890322241169,48347.20470739876,13.0,49.0,0.6851416664892932,1
13.204514683198559,40.0,20.0,21.0,195.0,182.0,7.358680606182336,74.35274062011798,64.69088499870368,41922.74632791538,10.0,52.0,0.8137756521123345,1
13.286897520613113,31.0,24.0,23.0,192.0,175.0,6.8840057634154945,68.01528523745506,70.57854719721284,23072.601196662425,19.0,43.0,0.8154654881229192,1
4.325767809868924,32.0,27.0,18.0,214.0,161.0,7.853495000880897,80.58794505376545,70.51436448577698,2894.14442320853,22.0,44.0,0.8405558563277542,1
2.488836625737454,29.0,32.0,14.0,195.0,183.0,7.572744675378325,83.93514005670687,68.24747141788545,7839.013698340593,15.0,43.0,0.8464464137241094,1
0.8153239342126792,31.0,24.0,23.0,199.0,177.0,7.239258235111861,72.73214775322491,73.39785149934018,37332.87378037201,16.0,58.0,0.7051224561625812,1
0.22317834925825633,2.0,3.0,0.0,51.0,11.0,5.011472632708368,17.09043135659539,35.96119870081052,745.6236748026027,0.0,7.0,0.003799229422245378,0
10.552827529345777,31.0,28.0,12.0,192.0,206.0,6.631200873466911,90.26621033709291,57.56683890499813,58688.13044689225,15.0,51.0,0.9024455313942865,1
0.16663253703301023,0.0,1.0,0.0,54.0,4.0,3.641332706551335,8.358731315506438,10.347405732676599,1174.3891005015837,0.0,4.0,0.03427592030491488,0
9.699674657909654,28.0,19.0,28.0,203.0,175.0,7.2961621508693995,83.59268096953394,71.5826030781851,21428.757372600656,12.0,54.0,0.8121190395733623,1
0.2992003157209449,4.0,2.0,0.0,58.0,3.0,3.4958816794875647,17.15426754721021,49.35610981454706,5263.596519446516,0.0,7.0,0.01570619350504691,0
0.629797443387427,1.0,0.0,0.0,37.0,3.0,4.2158126231528295,17.20432320615726,24.03373843238701,1084.9445272710302,1.0,2.0,0.045268947492792866,0
0.2514802211754362,1.0,0.0,1.0,52.0,4.0,5.77380535528096,29.38744251021189,18.573952225423113,3014.151795219914,0.0,4.0,0.05978766313778962,0
0.13078606038502,1.0,0.0,0.0,59.0,7.0,4.475180377753872,29.557564862616225,27.942011905231652,2360.9414395197177,0.0,6.0,0.030282229141379735,0
1.6328297099322733,31.0,25.0,23.0,193.0,157.0,7.123435508498512,91.33225543856385,81.14205457302238,131613.55241535898,11.0,44.0,0.9037356984579744,1
